merchant_group,merchant_name,cc_type,cc_code
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Office Supplies,"Hernandez, Martinez and Weber",Adjustment,61270
Marketing,Bryant Group,Refund,57223
Marketing,Walsh LLC,Wire Transfer,51423
Office Supplies,"Rodriguez, Figueroa and Sanchez",Wire Transfer,68089
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Marketing,Arnold Ltd,ACH Debit,61270
Travel & T&E,"Guerrero, Peck and Coleman",ACH Debit,54572
Logistics,Coffey-Phillips,POS Purchase,57164
Office Supplies,Roberts-Sullivan,Service Fee,63825
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Logistics,Bell-Lane,ACH Debit,54572
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Software & SaaS,Collier-Gillespie,Refund,57223
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Office Supplies,Stewart Ltd,Adjustment,69309
Logistics,King-Martinez,ACH Debit,61270
Professional Services,Morales-Jones,Adjustment,69349
Professional Services,Meadows PLC,Wire Transfer,68089
Software & SaaS,Howell and Sons,POS Purchase,56515
Professional Services,"Booker, Jones and Harrington",Online Payment,53070
Logistics,"Miller, Harrell and Reese",ACH Debit,65054
Marketing,Richards-Carson,Wire Transfer,63825
Marketing,Hancock and Sons,ACH Debit,65054
Utilities,"Gardner, Robinson and Lawrence",ACH Debit,54572
Logistics,Rodriguez-Hall,Adjustment,61270
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Travel & T&E,Hernandez Ltd,ACH Debit,65054
Software & SaaS,"Parker, Ortiz and Powell",POS Purchase,57164
Professional Services,Graham Group,Adjustment,69309
Software & SaaS,"Dyer, Potter and Mack",POS Purchase,57164
Office Supplies,"Miller, Hernandez and Reyes",Wire Transfer,58667
Office Supplies,Green-Wright,Adjustment,64719
Marketing,Dean-Jimenez,Online Payment,59012
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Professional Services,Medina-Navarro,Service Fee,63825
Utilities,Webster Inc,Service Fee,53039
Software & SaaS,Davis and Sons,ACH Debit,62403
Professional Services,Lee-Davis,Recurring Subscription,61029
Marketing,Guerrero Inc,Refund,62449
Professional Services,Meadows PLC,Wire Transfer,68089
Office Supplies,Ramirez-Bean,Online Payment,53070
Utilities,Peterson-Beard,Online Payment,59012
Office Supplies,Mcdaniel Group,POS Purchase,57164
Travel & T&E,Young Ltd,Refund,69726
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Professional Services,Anderson-Bell,POS Purchase,57164
Software & SaaS,Williams and Sons,Online Payment,53070
Software & SaaS,Johnson-Wood,Adjustment,64719
Marketing,Moore-Bass,ACH Debit,62403
Marketing,Walsh LLC,Wire Transfer,51423
Software & SaaS,Hooper PLC,Adjustment,69309
Software & SaaS,Johnson-Wood,Adjustment,64719
Utilities,Lewis-Murphy,Service Fee,63746
Office Supplies,Moody-Taylor,Service Fee,63825
Logistics,"Harper, Smith and Buchanan",Service Fee,63746
Professional Services,Navarro-Munoz,Online Payment,59012
Software & SaaS,Hughes Inc,Wire Transfer,67571
Travel & T&E,Gonzales-Harrison,Adjustment,69309
Software & SaaS,Jackson-Meza,Service Fee,68089
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Travel & T&E,Reid Group,Adjustment,69349
Travel & T&E,Hancock Inc,Wire Transfer,67571
Logistics,Davis Ltd,Refund,62449
Office Supplies,"Hensley, Powell and David",Online Payment,59012
Marketing,Brock-Mcdonald,Adjustment,69309
Utilities,"Harrison, Johnson and Roberts",Wire Transfer,62403
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Utilities,"Hale, Myers and Larson",Service Fee,68089
Travel & T&E,Monroe-Carpenter,Service Fee,63825
Professional Services,Mckee-Lee,Service Fee,53070
Travel & T&E,"Alvarado, Miller and Patterson",Service Fee,63825
Professional Services,Warner-Gibson,Service Fee,63746
Utilities,Thompson-James,Adjustment,61270
Utilities,"Mullen, Brewer and Hernandez",Refund,69726
Logistics,King-Martinez,ACH Debit,61270
Professional Services,Gilbert-Bullock,Adjustment,64719
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Professional Services,"Ross, Robinson and Bright",POS Purchase,57164
Utilities,Jones-Lin,Service Fee,63746
Office Supplies,Valentine-Holland,Wire Transfer,53358
Office Supplies,Green-Wright,Adjustment,64719
Marketing,"James, Stewart and Higgins",Adjustment,69349
Professional Services,Davis Inc,ACH Debit,61270
Office Supplies,Willis and Sons,Wire Transfer,62403
Travel & T&E,Stein-Silva,POS Purchase,57164
Office Supplies,Garcia-Lozano,Online Payment,53070
Travel & T&E,Monroe-Carpenter,Service Fee,63825
Logistics,Abbott-Munoz,POS Purchase,57164
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Logistics,Williams Inc,POS Purchase,57164
Utilities,Fernandez and Sons,ACH Debit,61270
Software & SaaS,Hooper PLC,Adjustment,69309
Software & SaaS,Collier-Gillespie,Refund,57223
Software & SaaS,Hughes Inc,Wire Transfer,67571
Logistics,"Lamb, Martin and Kim",Wire Transfer,53358
Office Supplies,Roberts-Sullivan,Service Fee,63825
Travel & T&E,"Gould, Marshall and Scott",Service Fee,53039
Professional Services,Frazier Inc,Refund,57223
Travel & T&E,Blackwell LLC,ACH Debit,61270
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Logistics,"Huang, Cole and Pacheco",Online Payment,59012
Professional Services,Galloway-Wyatt,Adjustment,69349
Utilities,Lewis-Murphy,Service Fee,63746
Software & SaaS,Short-Garcia,Wire Transfer,62403
Logistics,Coffey-Phillips,POS Purchase,57164
Marketing,Hoover-Campbell,ACH Debit,61270
Logistics,"Lopez, Jacobs and Mason",Wire Transfer,58667
Utilities,"Evans, Stewart and Walton",Service Fee,53039
Marketing,Bright-Francis,Wire Transfer,53358
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Software & SaaS,Christensen PLC,Refund,62449
Logistics,Harris-Walters,Refund,69726
Utilities,"Evans, Hayden and Vaughn",Service Fee,53070
Software & SaaS,Gomez-Jenkins,Refund,69726
Utilities,"Hale, Myers and Larson",Service Fee,68089
Office Supplies,Wilson-Jimenez,Recurring Subscription,61029
Marketing,"Farmer, Dorsey and Bell",Wire Transfer,62403
Office Supplies,"Miller, Hernandez and Reyes",Wire Transfer,58667
Office Supplies,Lam LLC,Wire Transfer,63825
Professional Services,King-York,Adjustment,69349
Travel & T&E,Stein-Silva,POS Purchase,57164
Logistics,"Kelley, Nguyen and Vang",Wire Transfer,63825
Travel & T&E,James Group,Adjustment,69349
Professional Services,Chambers and Sons,Adjustment,64719
Logistics,King-Martinez,ACH Debit,61270
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Utilities,Roberts-Landry,Wire Transfer,53358
Professional Services,Jones Inc,POS Purchase,57164
Utilities,Johnson-Carlson,Wire Transfer,51423
Utilities,Reed Group,Refund,62449
Marketing,"Choi, Garcia and Farmer",Wire Transfer,67571
Professional Services,Welch-Hogan,Online Payment,53169
Utilities,"Hartman, Romero and Smith",ACH Debit,54572
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Logistics,Patton-Jenkins,ACH Debit,61270
Logistics,Hicks-Hill,Online Payment,53070
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Marketing,Moore-Bass,ACH Debit,62403
Travel & T&E,"Johnston, Sanchez and Kennedy",Recurring Subscription,61029
Office Supplies,"Wood, Hunter and Peterson",Wire Transfer,51423
Utilities,Thompson-James,Adjustment,61270
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Logistics,"Brown, Harris and Dougherty",Online Payment,53070
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Utilities,Wilkerson-Arias,Wire Transfer,63825
Utilities,"Martin, Rose and Obrien",Wire Transfer,63825
Office Supplies,"Duran, Obrien and Gibbs",Refund,69726
Marketing,Dean-Jimenez,Online Payment,59012
Marketing,Arnold Ltd,ACH Debit,61270
Software & SaaS,Collier-Gillespie,Refund,57223
Professional Services,"Matthews, Smith and Hubbard",Wire Transfer,53358
Logistics,Spencer-Garcia,Wire Transfer,63825
Software & SaaS,Cordova Group,Online Payment,53070
Marketing,Jones Inc,Online Payment,53169
Software & SaaS,Davis Group,Recurring Subscription,61029
Office Supplies,Ramirez-Bean,Online Payment,53070
Office Supplies,Moody-Taylor,Service Fee,63825
Professional Services,"Matthews, Smith and Hubbard",Wire Transfer,53358
Utilities,"Pugh, Henderson and Moon",Online Payment,53169
Logistics,Bean LLC,Refund,69726
Logistics,Hicks-Hill,Online Payment,53070
Travel & T&E,Mccarthy Inc,ACH Debit,54572
Office Supplies,"Estrada, Williams and Foster",Wire Transfer,68089
Office Supplies,Johnson-Rogers,Adjustment,61270
Professional Services,"Stanley, Tucker and Lee",Wire Transfer,68089
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Professional Services,Marshall-Elliott,ACH Debit,52848
Travel & T&E,Brown-Copeland,Service Fee,63825
Logistics,Tran Inc,Service Fee,53070
Logistics,Jones PLC,Service Fee,53039
Office Supplies,Novak and Sons,Wire Transfer,67571
Office Supplies,Nolan and Sons,ACH Debit,54572
Office Supplies,Mcdaniel Group,POS Purchase,57164
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Utilities,"Harrison, Johnson and Roberts",Wire Transfer,62403
Marketing,Ramirez Group,ACH Debit,62403
Travel & T&E,"Wilson, Pena and Rich",Online Payment,53070
Utilities,"Hale, Myers and Larson",Service Fee,68089
Logistics,Jimenez Ltd,Online Payment,53070
Software & SaaS,Gomez-Jenkins,Refund,69726
Software & SaaS,"Mcclain, Miller and Henderson",Adjustment,69349
Logistics,Russell-Daniels,Wire Transfer,62403
Utilities,"Bentley, Lynch and Henderson",Wire Transfer,51423
Utilities,Perez Inc,Adjustment,61270
Marketing,Guerrero Inc,Refund,62449
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Utilities,"Evans, Hayden and Vaughn",Service Fee,53070
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Professional Services,Meadows PLC,Wire Transfer,68089
Professional Services,"Walker, Hernandez and Baker",Adjustment,61270
Travel & T&E,Diaz-Ball,ACH Debit,52848
Professional Services,Morales-Jones,Adjustment,69349
Professional Services,Chapman and Sons,Adjustment,69349
Office Supplies,Valentine-Holland,Wire Transfer,53358
Utilities,Webster Inc,Service Fee,53039
Travel & T&E,Bass PLC,Service Fee,63746
Travel & T&E,Bruce-Villegas,Service Fee,63746
Logistics,Russell-Daniels,Wire Transfer,62403
Travel & T&E,Dudley Group,Wire Transfer,51423
Logistics,Williams Inc,POS Purchase,57164
Utilities,Bennett Group,Wire Transfer,51423
Logistics,Russell-Daniels,Wire Transfer,62403
Logistics,Rodriguez-Hall,Adjustment,61270
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Logistics,Dickson-Brady,Wire Transfer,53358
Utilities,Castaneda-Ashley,Wire Transfer,62403
Marketing,"Mckee, Gardner and Davenport",ACH Debit,61270
Marketing,Williams-Cook,ACH Debit,62403
Utilities,Robinson-Brock,Service Fee,63825
Travel & T&E,Riggs PLC,Wire Transfer,53358
Logistics,Morgan-French,Wire Transfer,51423
Professional Services,Smith-Bell,ACH Debit,61270
Marketing,Reed Inc,ACH Debit,61270
Travel & T&E,Hernandez PLC,Wire Transfer,62403
Software & SaaS,Davis-Lewis,Online Payment,53169
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Professional Services,Chambers and Sons,Adjustment,64719
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Software & SaaS,"Sanchez, Wheeler and Harvey",Online Payment,53070
Travel & T&E,Hernandez Inc,Refund,57223
Professional Services,Lee-Davis,Recurring Subscription,61029
Logistics,"Henderson, Ramirez and Lewis",POS Purchase,57164
Professional Services,"Fuller, Ingram and Moss",Adjustment,69349
Professional Services,Buchanan LLC,POS Purchase,57164
Professional Services,"Booker, Jones and Harrington",Online Payment,53070
Logistics,"Lloyd, Mckinney and Collins",Service Fee,63746
Professional Services,Chapman and Sons,Adjustment,69349
Office Supplies,Nolan and Sons,ACH Debit,54572
Professional Services,Gibson-Morris,POS Purchase,56515
Software & SaaS,Howell and Sons,POS Purchase,56515
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Professional Services,Smith-Bell,ACH Debit,61270
Utilities,"Harvey, Davis and Crane",Service Fee,68089
Logistics,Henderson-Bernard,Wire Transfer,53358
Software & SaaS,"Andrews, Higgins and Carter",Adjustment,69309
Marketing,Henry Group,POS Purchase,57164
Utilities,Graham Group,Refund,57223
Office Supplies,Stafford Inc,Online Payment,53070
Office Supplies,Good-Hodges,ACH Debit,61270
Logistics,Smith-Frost,Adjustment,64719
Software & SaaS,Anderson-Bailey,ACH Debit,65054
Software & SaaS,Smith-Bowen,Online Payment,59012
Logistics,Russell-Daniels,Wire Transfer,62403
Professional Services,Byrd-Le,Refund,69726
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Utilities,Lewis-Murphy,Service Fee,63746
Marketing,Cook-Hines,Service Fee,68089
Office Supplies,"Duran, Obrien and Gibbs",Refund,69726
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Utilities,Williams PLC,Service Fee,53039
Software & SaaS,Williams and Sons,Online Payment,53070
Professional Services,Larson-Holloway,Online Payment,53169
Office Supplies,"Taylor, Wright and Davidson",Adjustment,69309
Professional Services,Zhang PLC,Recurring Subscription,61029
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Office Supplies,Jones Inc,Service Fee,53070
Software & SaaS,Marshall-Petersen,Service Fee,63825
Marketing,"Hoffman, Baker and Richards",POS Purchase,56515
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Office Supplies,Williams-Brown,ACH Debit,52848
Travel & T&E,"Barnett, Rogers and Snyder",Wire Transfer,53358
Office Supplies,"Smith, Montoya and Evans",Wire Transfer,53358
Marketing,Henry Group,POS Purchase,57164
Software & SaaS,Bruce-Gonzalez,Refund,62449
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Office Supplies,Jones LLC,Wire Transfer,68089
Professional Services,Taylor and Sons,Online Payment,53169
Software & SaaS,Gilbert PLC,ACH Debit,62403
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Professional Services,"Turner, Schneider and Johnson",Adjustment,69309
Software & SaaS,Rowe Group,Online Payment,53070
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Software & SaaS,Jackson-Lawson,Service Fee,63746
Logistics,Russell-Daniels,Wire Transfer,62403
Professional Services,Meadows PLC,Wire Transfer,68089
Marketing,Morrison Ltd,Service Fee,63825
Utilities,"Patterson, Smith and Jones",Wire Transfer,51423
Travel & T&E,"Wilson, Pena and Rich",Online Payment,53070
Utilities,Bennett Group,Wire Transfer,51423
Software & SaaS,Davis-Lewis,Online Payment,53169
Software & SaaS,Dixon Inc,Service Fee,68089
Marketing,Hoover-Campbell,ACH Debit,61270
Software & SaaS,Ryan PLC,Refund,69726
Office Supplies,"Kennedy, Johnson and Lucas",Adjustment,61270
Office Supplies,Moody-Taylor,Service Fee,63825
Marketing,"Morales, Thomas and Schultz",Wire Transfer,67571
Software & SaaS,Ware and Sons,Adjustment,69349
Travel & T&E,"Guerrero, Peck and Coleman",ACH Debit,54572
Office Supplies,Brennan-Johnson,Online Payment,53070
Office Supplies,Novak and Sons,Wire Transfer,67571
Utilities,"Martin, Rose and Obrien",Wire Transfer,63825
Utilities,"Mullen, Brewer and Hernandez",Refund,69726
Travel & T&E,Kim Inc,Service Fee,68089
Travel & T&E,Walker-Flores,Refund,69726
Marketing,"Williams, Logan and Camacho",Online Payment,53169
Professional Services,"Walker, Hernandez and Baker",Adjustment,61270
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Travel & T&E,Arnold and Sons,POS Purchase,56515
Travel & T&E,Mccarthy Inc,ACH Debit,54572
Utilities,Fernandez and Sons,ACH Debit,61270
Marketing,Herman-Walker,POS Purchase,56515
Logistics,"Kelley, Nguyen and Vang",Wire Transfer,63825
Utilities,Webster Inc,Service Fee,53039
Travel & T&E,"Guerrero, Peck and Coleman",ACH Debit,54572
Software & SaaS,Jones and Sons,Online Payment,59012
Office Supplies,May-Ross,Wire Transfer,53358
Professional Services,Jones-Fox,Adjustment,69349
Logistics,Torres-Pope,Service Fee,53070
Professional Services,"Stanley, Tucker and Lee",Wire Transfer,68089
Logistics,"Marks, Cook and Aguilar",Recurring Subscription,61029
Professional Services,Mckee-Lee,Service Fee,53070
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Marketing,"Bentley, Byrd and Orr",Refund,69726
Utilities,Wilkerson-Arias,Wire Transfer,63825
Logistics,Sanders-Espinoza,Wire Transfer,51423
Travel & T&E,"Barnett, Rogers and Snyder",Wire Transfer,53358
Office Supplies,Newton and Sons,Online Payment,53169
Professional Services,"Turner, Schneider and Johnson",Adjustment,69309
Software & SaaS,Hughes Inc,Wire Transfer,67571
Office Supplies,Garcia-Jennings,ACH Debit,65054
Software & SaaS,Hooper PLC,Adjustment,69309
Office Supplies,Jones-Hensley,POS Purchase,57164
Logistics,"Marks, Cook and Aguilar",Recurring Subscription,61029
Travel & T&E,Stanley PLC,ACH Debit,61270
Utilities,"Hurst, Freeman and Nelson",Online Payment,59012
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Utilities,Ruiz Ltd,Online Payment,53169
Professional Services,Galloway-Wyatt,Adjustment,69349
Professional Services,Frazier Inc,Refund,57223
Marketing,Lyons-Bender,Service Fee,63746
Travel & T&E,"Johnston, Sanchez and Kennedy",Recurring Subscription,61029
Software & SaaS,Howell and Sons,POS Purchase,56515
Professional Services,Navarro-Munoz,Online Payment,59012
Professional Services,Warner-Gibson,Service Fee,63746
Marketing,"Miller, Lucas and Williams",Recurring Subscription,61029
Software & SaaS,Anderson-Bailey,ACH Debit,65054
Travel & T&E,Hernandez Ltd,ACH Debit,65054
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Marketing,"Williams, Johnson and Wright",Service Fee,53039
Logistics,Smith-Grimes,Refund,69726
Software & SaaS,"Brennan, Wallace and Benson",Refund,69726
Software & SaaS,Morton-Chase,Service Fee,53070
Utilities,Wolf-Harris,Refund,62449
Professional Services,Chapman and Sons,Adjustment,69349
Office Supplies,Davis and Sons,Refund,57223
Marketing,Morrison Ltd,Service Fee,63825
Travel & T&E,"Wilson, Pena and Rich",Online Payment,53070
Office Supplies,Roberts-Sullivan,Service Fee,63825
Office Supplies,Jones Inc,Service Fee,53070
Utilities,"Hurst, Freeman and Nelson",Online Payment,59012
Office Supplies,Garcia-Lozano,Online Payment,53070
Logistics,Torres Group,POS Purchase,56515
Software & SaaS,Smith-Bowen,Online Payment,59012
Utilities,Atkins PLC,Online Payment,59012
Travel & T&E,"Ramirez, Strickland and Washington",Wire Transfer,68089
Logistics,Morgan-French,Wire Transfer,51423
Professional Services,Warner-Gibson,Service Fee,63746
Marketing,Freeman-Chang,Online Payment,53169
Logistics,Santana-Byrd,ACH Debit,65054
Logistics,King-Martinez,ACH Debit,61270
